CEL1 ID	CEL1 short_name	CEL1 description	CEL2 ID	CEL2 short_name	CEL2 description	CEL3 ID	CEL3 short_name	CEL3 description	CEL4 ID	CEL4 short_name	CEL4 description	CEL5 ID	CEL5 short_name	CEL5 description
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d02-Ceilings	Ceilings	Ceiling systems and finishes	B07d02b-Drywall ceiling	Drywall ceiling	Finished drywall ceilings			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d02-Ceilings	Ceilings	Ceiling systems and finishes	B07d02c-Specialty	Specialty	Decorative and specialty ceilings			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d03-Paint	Paint	Interior coatings	B07d03a-Interior	Interior	Interior painting			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d04-Fireplace	Fireplace	Hearth systems						
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d05-Wall tile	Wall tile	Ceramic wall tile	B07d05a-Tub/shower surround	Tub/shower surround	Wet area tile			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d06-Cabinets	Cabinets	Built-in casework	B07d06a-Bathroom	Bathroom	Bath vanities			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d06-Cabinets	Cabinets	Built-in casework	B07d06b-Kitchen	Kitchen	Kitchen cabinets			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d06-Cabinets	Cabinets	Built-in casework	B07d06c-Laundry	Laundry	Utility cabinets			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d07-Countertops	Countertops	Work surfaces	B07d07a-Backsplash	Backsplash	Counter splash guard			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d07-Countertops	Countertops	Work surfaces	B07d07b-Bathroom	Bathroom	Bath counters			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d07-Countertops	Countertops	Work surfaces	B07d07c-Kitchen	Kitchen	Kitchen counters			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d08-Flooring	Flooring	Floor finishes	B07d08a-Subfloor prep	Subfloor prep	Floor preparation			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d08-Flooring	Flooring	Floor finishes	B07d08b-Tile	Tile	Ceramic floor tile			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d08-Flooring	Flooring	Floor finishes	B07d08c-Hardwood	Hardwood	Wood flooring			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d08-Flooring	Flooring	Floor finishes	B07d08d-LVP/LVT	LVP/LVT	Luxury vinyl			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d08-Flooring	Flooring	Floor finishes	B07d08e-Laminate	Laminate	Laminate flooring			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d08-Flooring	Flooring	Floor finishes	B07d08f-Carpet	Carpet	Carpet and pad			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d08-Flooring	Flooring	Floor finishes	B07d08g-Transitions	Transitions	Floor transitions			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d09-Trim	Trim	Millwork and molding	B07d09a-Baseboard	Baseboard	Base molding			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d09-Trim	Trim	Millwork and molding	B07d09b-Casing	Casing	Door/window trim			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d09-Trim	Trim	Millwork and molding	B07d09c-Crown molding	Crown molding	Ceiling trim			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d09-Trim	Trim	Millwork and molding	B07d09d-Shelving and closets	Shelving and closets	Storage systems			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d09-Trim	Trim	Millwork and molding	B07d09e-Stair parts	Stair parts	Stair trim			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d10-Doors	Doors	Interior doors	B07d10a-Interior doors	Interior doors	Passage doors			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d10-Doors	Doors	Interior doors	B07d10b-Closet doors	Closet doors	Storage doors			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d10-Doors	Doors	Interior doors	B07d10c-Hardware	Hardware	Door hardware			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d11-Bath accessories	Bath accessories	Bathroom hardware	B07d11a-Hardware	Hardware	Bath hardware			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d11-Bath accessories	Bath accessories	Bathroom hardware	B07d11b-Mirrors	Mirrors	Bath mirrors			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d11-Bath accessories	Bath accessories	Bathroom hardware	B07d11c-Shower doors	Shower doors	Glass enclosures			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d12-Appliances	Appliances	Built-in appliances	B07d12a-Kitchen	Kitchen	Kitchen appliances			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d12-Appliances	Appliances	Built-in appliances	B07d12b-Laundry	Laundry	Washer/dryer			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d13-Window treatments	Window treatments	Blinds, shades, and window coverings	B07d13a-Blinds	Blinds	Window blinds			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d13-Window treatments	Window treatments	Blinds, shades, and window coverings	B07d13b-Shades	Shades	Window shades and coverings			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d14-Specialties	Specialties	Interior specialties and accessories	B07d14a-Signage	Signage	Interior wayfinding and signage			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d14-Specialties	Specialties	Interior specialties and accessories	B07d14b-Toilet partitions	Toilet partitions	Restroom partitions and screens			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07d-Interiors	Interiors	Interior finishes	B07d14-Specialties	Specialties	Interior specialties and accessories	B07d14c-Lockers	Lockers	Storage lockers			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07e-Special systems & options	Special systems & options	Technology and upgrades	B07e01-Audio/video	Audio/video	Entertainment systems						
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07e-Special systems & options	Special systems & options	Technology and upgrades	B07e02-Battery storage	Battery storage	Energy storage						
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07e-Special systems & options	Special systems & options	Technology and upgrades	B07e03-Security system	Security system	Security monitoring						
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07e-Special systems & options	Special systems & options	Technology and upgrades	B07e04-Smart home	Smart home	Home automation						
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07e-Special systems & options	Special systems & options	Technology and upgrades	B07e05-Solar PV	Solar PV	Solar panels						
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07f-Shared / accessory program spaces	Shared / accessory program spaces	Common area construction	B07f01-Access control	Access control	Entry security						
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07f-Shared / accessory program spaces	Shared / accessory program spaces	Common area construction	B07f02-Common areas	Common areas	Shared spaces	B07f02a-Clubhouse	Clubhouse	Community building			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07f-Shared / accessory program spaces	Shared / accessory program spaces	Common area construction	B07f02-Common areas	Common areas	Shared spaces	B07f02b-Corridors	Corridors	Common hallways			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07f-Shared / accessory program spaces	Shared / accessory program spaces	Common area construction	B07f02-Common areas	Common areas	Shared spaces	B07f02c-Fitness room	Fitness room	Exercise facility			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07f-Shared / accessory program spaces	Shared / accessory program spaces	Common area construction	B07f02-Common areas	Common areas	Shared spaces	B07f02d-Leasing office	Leasing office	Management office			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07f-Shared / accessory program spaces	Shared / accessory program spaces	Common area construction	B07f02-Common areas	Common areas	Shared spaces	B07f02e-Lobby	Lobby	Entry vestibule			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07f-Shared / accessory program spaces	Shared / accessory program spaces	Common area construction	B07f03-Mail	Mail	Mail facilities	B07f03a-Mailboxes and lockers	Mailboxes and lockers	Package storage			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07f-Shared / accessory program spaces	Shared / accessory program spaces	Common area construction	B07f04-Trash	Trash	Waste handling	B07f04a-Compactor and chute	Compactor and chute	Trash system			
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07h-Project-wide budget provisions	Project-wide budget provisions	Budget items that apply across scopes (not a trade), used to manage risk and market uncertainty.	B07h01-Design contingency	Design contingency	Reserve for scope development and unknowns before construction pricing is finalized.						
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07h-Project-wide budget provisions	Project-wide budget provisions	Budget items that apply across scopes (not a trade), used to manage risk and market uncertainty.	B07h02-Construction contingency	Construction contingency	Reserve for unknowns during construction (unforeseen conditions, coordination issues, etc.).						
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07h-Project-wide budget provisions	Project-wide budget provisions	Budget items that apply across scopes (not a trade), used to manage risk and market uncertainty.	B07h03-Price escalation	Price escalation	Allowance for market-driven cost increases between estimate and procurement.						
B07-BuildCost	BuildCost	Hard construction (materials, labor, subcontractor O&P)	B07h-Project-wide budget provisions	Project-wide budget provisions	Budget items that apply across scopes (not a trade), used to manage risk and market uncertainty.	B07h04-Allowances	Allowances	Placeholder budgets for selections not finalized at bid time (finishes, fixtures, appliances, etc.).
B08-TempIndirect	TempIndirect	Temporary, indirect, and jobsite costs	B08a-Temporary utilities	Temporary utilities	Temporary power, water, and sanitation during construction	B08a01-Temporary power	Temporary power	Temporary electrical service and distribution during construction
B08-TempIndirect	TempIndirect	Temporary, indirect, and jobsite costs	B08a-Temporary utilities	Temporary utilities	Temporary power, water, and sanitation during construction	B08a02-Temporary water	Temporary water	Temporary water service for construction use
B08-TempIndirect	TempIndirect	Temporary, indirect, and jobsite costs	B08a-Temporary utilities	Temporary utilities	Temporary power, water, and sanitation during construction	B08a03-Temporary heat	Temporary heat	Temporary heating during cold-weather construction
B08-TempIndirect	TempIndirect	Temporary, indirect, and jobsite costs	B08b-Site security and fencing	Site security and fencing	Construction site perimeter control and security	B08b01-Construction fencing	Construction fencing	Perimeter fencing around active construction site
B08-TempIndirect	TempIndirect	Temporary, indirect, and jobsite costs	B08b-Site security and fencing	Site security and fencing	Construction site perimeter control and security	B08b02-Security service	Security service	Guard service or monitoring for site security
B08-TempIndirect	TempIndirect	Temporary, indirect, and jobsite costs	B08b-Site security and fencing	Site security and fencing	Construction site perimeter control and security	B08b03-Signage and safety barriers	Signage and safety barriers	Required safety signage and traffic control barriers
B08-TempIndirect	TempIndirect	Temporary, indirect, and jobsite costs	B08c-Waste and dumpsters	Waste and dumpsters	Construction waste management and removal	B08c01-Dumpster and hauling	Dumpster and hauling	Roll-off dumpsters and waste hauling service
B08-TempIndirect	TempIndirect	Temporary, indirect, and jobsite costs	B08c-Waste and dumpsters	Waste and dumpsters	Construction waste management and removal	B08c02-Recycling and diversion	Recycling and diversion	Construction waste sorting and recycling
B08-TempIndirect	TempIndirect	Temporary, indirect, and jobsite costs	B08d-Portable facilities	Portable facilities	Temporary sanitation and worker facilities	B08d01-Portable toilets	Portable toilets	Temporary sanitation units for construction workers
B08-TempIndirect	TempIndirect	Temporary, indirect, and jobsite costs	B08d-Portable facilities	Portable facilities	Temporary sanitation and worker facilities	B08d02-Construction trailer	Construction trailer	Temporary office or storage trailer on site
B08-TempIndirect	TempIndirect	Temporary, indirect, and jobsite costs	B08e-Weather protection	Weather protection	Temporary protection of work and materials from weather	B08e01-Tarps and enclosures	Tarps and enclosures	Temporary covers for open work areas and material storage
B08-TempIndirect	TempIndirect	Temporary, indirect, and jobsite costs	B08e-Weather protection	Weather protection	Temporary protection of work and materials from weather	B08e02-Winter conditions	Winter conditions	Cold-weather concrete protection and enclosure costs
B08-TempIndirect	TempIndirect	Temporary, indirect, and jobsite costs	B08f-Jobsite supervision	Jobsite supervision	On-site construction management and superintendent costs	B08f01-Superintendent	Superintendent	Full-time on-site construction superintendent salary and burden
B08-TempIndirect	TempIndirect	Temporary, indirect, and jobsite costs	B08f-Jobsite supervision	Jobsite supervision	On-site construction management and superintendent costs	B08f02-Assistant superintendent	Assistant superintendent	Additional site supervision for larger projects
B08-TempIndirect	TempIndirect	Temporary, indirect, and jobsite costs	B08g-Temporary roads and access	Temporary roads and access	Temporary access roads and staging areas during construction	B08g01-Construction entrance	Construction entrance	Stabilized construction entrance and tracking pad
B08-TempIndirect	TempIndirect	Temporary, indirect, and jobsite costs	B08g-Temporary roads and access	Temporary roads and access	Temporary access roads and staging areas during construction	B08g02-Temporary roads	Temporary roads	Gravel or stabilized temporary roads for equipment access
B08-TempIndirect	TempIndirect	Temporary, indirect, and jobsite costs	B08h-Cleanup	Cleanup	Construction cleanup during and after construction	B08h01-Progress cleaning	Progress cleaning	Periodic cleanup during active construction phases
B08-TempIndirect	TempIndirect	Temporary, indirect, and jobsite costs	B08h-Cleanup	Cleanup	Construction cleanup during and after construction	B08h02-Final cleaning	Final cleaning	Comprehensive cleaning before occupancy or handover
B09-RiskIns	RiskIns	Construction insurance, bonding, and third-party risk	B09a-Builders risk insurance	Builders risk insurance	Property insurance covering the structure during construction	B09a01-Course of construction	Course of construction	All-risk property coverage from groundbreaking to completion
B09-RiskIns	RiskIns	Construction insurance, bonding, and third-party risk	B09a-Builders risk insurance	Builders risk insurance	Property insurance covering the structure during construction	B09a02-Flood and earthquake rider	Flood and earthquake rider	Supplemental coverage for flood or seismic events during construction
B09-RiskIns	RiskIns	Construction insurance, bonding, and third-party risk	B09b-General liability	General liability	Commercial general liability insurance for the construction project	B09b01-CGL policy	CGL policy	Commercial general liability policy premium for the project
B09-RiskIns	RiskIns	Construction insurance, bonding, and third-party risk	B09b-General liability	General liability	Commercial general liability insurance for the construction project	B09b02-Umbrella and excess	Umbrella and excess	Excess liability coverage above primary CGL limits
B09-RiskIns	RiskIns	Construction insurance, bonding, and third-party risk	B09c-Workers compensation	Workers compensation	Statutory workers compensation insurance for construction labor	B09c01-Workers comp premium	Workers comp premium	Premium based on payroll and trade classification rates
B09-RiskIns	RiskIns	Construction insurance, bonding, and third-party risk	B09d-Bonds	Bonds	Performance and payment bonds guaranteeing completion and subcontractor payment	B09d01-Performance bond	Performance bond	Surety bond guaranteeing project completion per contract terms
B09-RiskIns	RiskIns	Construction insurance, bonding, and third-party risk	B09d-Bonds	Bonds	Performance and payment bonds guaranteeing completion and subcontractor payment	B09d02-Payment bond	Payment bond	Surety bond guaranteeing payment to subcontractors and suppliers
B09-RiskIns	RiskIns	Construction insurance, bonding, and third-party risk	B09d-Bonds	Bonds	Performance and payment bonds guaranteeing completion and subcontractor payment	B09d03-Subdivision bond	Subdivision bond	Bond guaranteeing completion of public improvements
B09-RiskIns	RiskIns	Construction insurance, bonding, and third-party risk	B09e-Warranty reserves	Warranty reserves	Reserves set aside for post-completion warranty repairs	B09e01-Structural warranty	Structural warranty	Reserve for structural defect claims during warranty period
B09-RiskIns	RiskIns	Construction insurance, bonding, and third-party risk	B09e-Warranty reserves	Warranty reserves	Reserves set aside for post-completion warranty repairs	B09e02-Systems warranty	Systems warranty	Reserve for MEP and systems warranty claims
B09-RiskIns	RiskIns	Construction insurance, bonding, and third-party risk	B09e-Warranty reserves	Warranty reserves	Reserves set aside for post-completion warranty repairs	B09e03-Workmanship warranty	Workmanship warranty	Reserve for finish and workmanship warranty repairs
B09-RiskIns	RiskIns	Construction insurance, bonding, and third-party risk	B09f-Professional liability	Professional liability	Errors and omissions insurance for design professionals	B09f01-Design E&O	Design E&O	Errors and omissions policy covering architectural and engineering design liability
B10-Finance	Finance	Development financing & capital costs	B10a-Construction loan origination	Construction loan origination	Fees to establish the construction loan facility	B10a01-Origination fee	Origination fee	Lender fee to originate the construction loan (typically 0.5-1.5% of loan amount)
B10-Finance	Finance	Development financing & capital costs	B10a-Construction loan origination	Construction loan origination	Fees to establish the construction loan facility	B10a02-Commitment fee	Commitment fee	Fee on undrawn loan balance during construction period
B10-Finance	Finance	Development financing & capital costs	B10a-Construction loan origination	Construction loan origination	Fees to establish the construction loan facility	B10a03-Lender legal	Lender legal	Lender attorney fees for loan document preparation
B10-Finance	Finance	Development financing & capital costs	B10b-Construction interest	Construction interest	Interest accrued on construction loan draws during building period	B10b01-Interest on draws	Interest on draws	Interest on progressive draws as construction costs are funded
B10-Finance	Finance	Development financing & capital costs	B10b-Construction interest	Construction interest	Interest accrued on construction loan draws during building period	B10b02-Interest reserve	Interest reserve	Capitalized interest held in reserve to cover payments during construction
B10-Finance	Finance	Development financing & capital costs	B10c-Carry costs	Carry costs	Ongoing holding costs during the development period	B10c01-Property tax during construction	Property tax during construction	Property taxes accruing during the development period
B10-Finance	Finance	Development financing & capital costs	B10c-Carry costs	Carry costs	Ongoing holding costs during the development period	B10c02-Insurance during construction	Insurance during construction	Property insurance premiums during development period
B10-Finance	Finance	Development financing & capital costs	B10c-Carry costs	Carry costs	Ongoing holding costs during the development period	B10c03-Land carry cost	Land carry cost	Cost of holding land from acquisition through construction start
B10-Finance	Finance	Development financing & capital costs	B10d-Bridge and mezzanine financing	Bridge and mezzanine financing	Subordinate or interim financing layers in the capital stack	B10d01-Bridge loan	Bridge loan	Short-term loan bridging construction to permanent financing
B10-Finance	Finance	Development financing & capital costs	B10d-Bridge and mezzanine financing	Bridge and mezzanine financing	Subordinate or interim financing layers in the capital stack	B10d02-Mezzanine debt	Mezzanine debt	Subordinate debt between senior construction loan and equity
B10-Finance	Finance	Development financing & capital costs	B10e-Equity placement	Equity placement	Costs of raising and structuring project equity	B10e01-Syndication fees	Syndication fees	Fees for arranging equity investors or syndication partners
B10-Finance	Finance	Development financing & capital costs	B10e-Equity placement	Equity placement	Costs of raising and structuring project equity	B10e02-Legal structuring	Legal structuring	Legal costs for entity formation and operating agreements
B10-Finance	Finance	Development financing & capital costs	B10f-Title and escrow	Title and escrow	Title insurance and escrow services during development	B10f01-Title insurance	Title insurance	Lender and owner title insurance policies
B10-Finance	Finance	Development financing & capital costs	B10f-Title and escrow	Title and escrow	Title insurance and escrow services during development	B10f02-Escrow and closing	Escrow and closing	Escrow fees and closing costs for construction financing
B11-Overhead	Overhead	Developer overhead, sales, and marketing	B11a-Developer personnel	Developer personnel	Developer staff salaries, benefits, and burden allocated to the project	B11a01-Developer salary allocation	Developer salary allocation	Portion of developer principal salary allocated to this project
B11-Overhead	Overhead	Developer overhead, sales, and marketing	B11a-Developer personnel	Developer personnel	Developer staff salaries, benefits, and burden allocated to the project	B11a02-Development staff	Development staff	Project manager, analyst, and support staff time allocated to the project
B11-Overhead	Overhead	Developer overhead, sales, and marketing	B11b-Office and administration	Office and administration	Overhead costs for office operations supporting the project	B11b01-Office rent and utilities	Office rent and utilities	Pro-rata share of developer office space costs
B11-Overhead	Overhead	Developer overhead, sales, and marketing	B11b-Office and administration	Office and administration	Overhead costs for office operations supporting the project	B11b02-Technology and software	Technology and software	Project management software, estimating tools, and IT costs
B11-Overhead	Overhead	Developer overhead, sales, and marketing	B11b-Office and administration	Office and administration	Overhead costs for office operations supporting the project	B11b03-Insurance and licenses	Insurance and licenses	Developer business insurance and professional license fees
B11-Overhead	Overhead	Developer overhead, sales, and marketing	B11c-Marketing and advertising	Marketing and advertising	Pre-sale and sales-phase marketing costs	B11c01-Branding and collateral	Branding and collateral	Project branding, brochures, signage, and print materials
B11-Overhead	Overhead	Developer overhead, sales, and marketing	B11c-Marketing and advertising	Marketing and advertising	Pre-sale and sales-phase marketing costs	B11c02-Digital marketing	Digital marketing	Online advertising, website, social media, and SEO
B11-Overhead	Overhead	Developer overhead, sales, and marketing	B11c-Marketing and advertising	Marketing and advertising	Pre-sale and sales-phase marketing costs	B11c03-Model unit	Model unit	Cost to furnish and maintain a model or show unit
B11-Overhead	Overhead	Developer overhead, sales, and marketing	B11d-Sales staff and commissions	Sales staff and commissions	Sales team costs and brokerage commissions	B11d01-In-house sales staff	In-house sales staff	Salary and benefits for dedicated sales staff
B11-Overhead	Overhead	Developer overhead, sales, and marketing	B11d-Sales staff and commissions	Sales staff and commissions	Sales team costs and brokerage commissions	B11d02-Listing agent commission	Listing agent commission	Commission paid to listing broker or agent
B11-Overhead	Overhead	Developer overhead, sales, and marketing	B11d-Sales staff and commissions	Sales staff and commissions	Sales team costs and brokerage commissions	B11d03-Buyer agent commission	Buyer agent commission	Commission offered to cooperating buyer agent
B11-Overhead	Overhead	Developer overhead, sales, and marketing	B11e-Legal and accounting	Legal and accounting	Ongoing legal and accounting services during development	B11e01-Corporate legal	Corporate legal	General corporate legal services for the developer entity
B11-Overhead	Overhead	Developer overhead, sales, and marketing	B11e-Legal and accounting	Legal and accounting	Ongoing legal and accounting services during development	B11e02-Accounting and audit	Accounting and audit	Project accounting, tax preparation, and audit costs
B12-Contingency	Contingency	Risk, uncertainty, and legal contingency	B12a-Design contingency	Design contingency	Budget reserve for incomplete or evolving design scope	B12a01-Schematic design contingency	Schematic design contingency	Higher contingency for early-stage design (typically 10-15%)
B12-Contingency	Contingency	Risk, uncertainty, and legal contingency	B12a-Design contingency	Design contingency	Budget reserve for incomplete or evolving design scope	B12a02-Construction document contingency	Construction document contingency	Lower contingency for advanced design (typically 3-5%)
B12-Contingency	Contingency	Risk, uncertainty, and legal contingency	B12b-Construction contingency	Construction contingency	Budget reserve for unforeseen conditions and changes during construction	B12b01-Unforeseen conditions	Unforeseen conditions	Reserve for unknown subsurface or concealed conditions
B12-Contingency	Contingency	Risk, uncertainty, and legal contingency	B12b-Construction contingency	Construction contingency	Budget reserve for unforeseen conditions and changes during construction	B12b02-Change orders	Change orders	Reserve for owner-directed and field-directed changes
B12-Contingency	Contingency	Risk, uncertainty, and legal contingency	B12b-Construction contingency	Construction contingency	Budget reserve for unforeseen conditions and changes during construction	B12b03-Material price escalation	Material price escalation	Reserve for material cost increases between bidding and procurement
B12-Contingency	Contingency	Risk, uncertainty, and legal contingency	B12c-Regulatory contingency	Regulatory contingency	Reserve for unexpected code changes or regulatory requirements	B12c01-Code change reserve	Code change reserve	Reserve for mid-project building code or zoning amendments
B12-Contingency	Contingency	Risk, uncertainty, and legal contingency	B12c-Regulatory contingency	Regulatory contingency	Reserve for unexpected code changes or regulatory requirements	B12c02-Condition of approval	Condition of approval	Reserve for unanticipated conditions imposed during approval process
B12-Contingency	Contingency	Risk, uncertainty, and legal contingency	B12d-Allowances	Allowances	Placeholder budgets for selections not yet made	B12d01-Finish allowances	Finish allowances	Allowances for owner-selected finishes (countertops, fixtures, flooring)
B12-Contingency	Contingency	Risk, uncertainty, and legal contingency	B12d-Allowances	Allowances	Placeholder budgets for selections not yet made	B12d02-Fixture allowances	Fixture allowances	Allowances for lighting, plumbing fixture, and appliance selections
B12-Contingency	Contingency	Risk, uncertainty, and legal contingency	B12e-Legal reserve	Legal reserve	Reserve for potential legal disputes or claims	B12e01-Construction dispute reserve	Construction dispute reserve	Reserve for contractor or subcontractor dispute resolution
B12-Contingency	Contingency	Risk, uncertainty, and legal contingency	B12e-Legal reserve	Legal reserve	Reserve for potential legal disputes or claims	B12e02-Warranty claims reserve	Warranty claims reserve	Reserve for post-completion warranty litigation or settlement
B13-Return	Return	Required developer return	B13a-Equity return	Equity return	Required return on developer equity investment	B13a01-Return on equity	Return on equity	Target percentage return on cash equity invested in the project
B13-Return	Return	Required developer return	B13a-Equity return	Equity return	Required return on developer equity investment	B13a02-Preferred return	Preferred return	Priority return to equity investors before profit split
B13-Return	Return	Required developer return	B13b-Developer profit	Developer profit	Developer fee and profit margin on total development cost	B13b01-Developer fee	Developer fee	Fixed or percentage fee for developer services (typically 3-5% of total cost)
B13-Return	Return	Required developer return	B13b-Developer profit	Developer profit	Developer fee and profit margin on total development cost	B13b02-Profit margin	Profit margin	Net profit above developer fee as percentage of total development cost
B13-Return	Return	Required developer return	B13c-Land value appreciation	Land value appreciation	Gain realized from land value increase during entitlement and development	B13c01-Entitlement value uplift	Entitlement value uplift	Land value increase attributable to securing entitlements and approvals
B08-SalesDisposition	SalesDisposition	Costs to market, sell, and transfer a completed unit to a buyer (seller-side delivery costs; varies widely by market and transaction type).	B08a-Marketing and sales operations	Marketing and sales operations	Costs to market, show, and manage the sales process prior to closing.	B08a01-Marketing/advertising	Marketing/advertising	Listing promotion, ads, signage, campaigns, digital marketing, etc.						
B08-SalesDisposition	SalesDisposition	Costs to market, sell, and transfer a completed unit to a buyer (seller-side delivery costs; varies widely by market and transaction type).	B08a-Marketing and sales operations	Marketing and sales operations	Costs to market, show, and manage the sales process prior to closing.	B08a02-Photography/renderings/staging	Photography/renderings/staging	Photos, virtual tours, renderings, staging materials and labor.						
B08-SalesDisposition	SalesDisposition	Costs to market, sell, and transfer a completed unit to a buyer (seller-side delivery costs; varies widely by market and transaction type).	B08a-Marketing and sales operations	Marketing and sales operations	Costs to market, show, and manage the sales process prior to closing.	B08a03-Sales office/showing costs	Sales office/showing costs	Model unit prep, sales office, staffing, utilities, and showing logistics.						
B08-SalesDisposition	SalesDisposition	Costs to market, sell, and transfer a completed unit to a buyer (seller-side delivery costs; varies widely by market and transaction type).	B08a-Marketing and sales operations	Marketing and sales operations	Costs to market, show, and manage the sales process prior to closing.	B08a04-Listing/platform fees	Listing/platform fees	Listing fees or platform charges (where applicable).						
